V4_0,Time_codelist,Time,Geography_codelist,Geography,Housing_codelist,Housing
0.0,Year,2015,J01000012,,,Crime
53.5,Year,2015,J01000013,,,IMD
52.0,Year,2015,J01000013,,,Income Deprivation
48.5,Year,2015,J01000013,,,Employment Deprivation
50.5,Year,2015,J01000013,,,Health Deprivation and Disability
60.0,Year,2015,J01000013,,,Crime
21.58273381294964,Year,2015,J01000014,,,IMD
15.107913669064748,Year,2015,J01000014,,,Income Deprivation
15.827338129496402,Year,2015,J01000014,,,Employment Deprivation
23.021582733812952,Year,2015,J01000014,,,Health Deprivation and Disability
16.546762589928058,Year,2015,J01000014,,,Crime
23.423423423423422,Year,2015,J01000015,,,IMD
21.92192192192192,Year,2015,J01000015,,,Income Deprivation
23.423423423423422,Year,2015,J01000015,,,Employment Deprivation
24.024024024024023,Year,2015,J01000015,,,Health Deprivation and Disability
31.23123123123123,Year,2015,J01000015,,,Crime
47.368421052631575,Year,2015,J01000016,,,IMD
43.859649122807014,Year,2015,J01000016,,,Income Deprivation
50.877192982456144,Year,2015,J01000016,,,Employment Deprivation
71.9298245614035,Year,2015,J01000016,,,Health Deprivation and Disability
52.63157894736842,Year,2015,J01000016,,,Crime
26.666666666666668,Year,2015,J01000017,,,IMD
17.77777777777778,Year,2015,J01000017,,,Income Deprivation
17.77777777777778,Year,2015,J01000017,,,Employment Deprivation
22.22222222222222,Year,2015,J01000017,,,Health Deprivation and Disability
13.333333333333334,Year,2015,J01000017,,,Crime
27.083333333333332,Year,2015,J01000018,,,IMD
27.083333333333332,Year,2015,J01000018,,,Income Deprivation
25.0,Year,2015,J01000018,,,Employment Deprivation
31.25,Year,2015,J01000018,,,Health Deprivation and Disability
16.666666666666664,Year,2015,J01000018,,,Crime
2.4096385542168677,Year,2015,J01000019,,,IMD
1.2048192771084338,Year,2015,J01000019,,,Income Deprivation
1.2048192771084338,Year,2015,J01000019,,,Employment Deprivation
2.4096385542168677,Year,2015,J01000019,,,Health Deprivation and Disability
3.614457831325301,Year,2015,J01000019,,,Crime
22.448979591836736,Year,2015,J01000021,,,IMD
12.244897959183673,Year,2015,J01000021,,,Income Deprivation
20.408163265306122,Year,2015,J01000021,,,Employment Deprivation
46.93877551020408,Year,2015,J01000021,,,Health Deprivation and Disability
16.3265306122449,Year,2015,J01000021,,,Crime
30.612244897959183,Year,2015,J01000022,,,IMD
32.6530612244898,Year,2015,J01000022,,,Income Deprivation
34.69387755102041,Year,2015,J01000022,,,Employment Deprivation
10.204081632653061,Year,2015,J01000022,,,Health Deprivation and Disability
38.775510204081634,Year,2015,J01000022,,,Crime
4.166666666666666,Year,2015,J01000023,,,IMD
5.555555555555555,Year,2015,J01000023,,,Income Deprivation
5.555555555555555,Year,2015,J01000023,,,Employment Deprivation
2.7777777777777777,Year,2015,J01000023,,,Health Deprivation and Disability
2.7777777777777777,Year,2015,J01000023,,,Crime
10.666666666666668,Year,2015,J01000024,,,IMD
14.666666666666666,Year,2015,J01000024,,,Income Deprivation
9.333333333333334,Year,2015,J01000024,,,Employment Deprivation
13.333333333333334,Year,2015,J01000024,,,Health Deprivation and Disability
25.333333333333336,Year,2015,J01000024,,,Crime
18.867924528301888,Year,2015,J01000025,,,IMD
18.867924528301888,Year,2015,J01000025,,,Income Deprivation
22.641509433962266,Year,2015,J01000025,,,Employment Deprivation
22.641509433962266,Year,2015,J01000025,,,Health Deprivation and Disability
13.20754716981132,Year,2015,J01000025,,,Crime
21.666666666666668,Year,2015,J01000026,,,IMD
20.0,Year,2015,J01000026,,,Income Deprivation
28.333333333333332,Year,2015,J01000026,,,Employment Deprivation
45.0,Year,2015,J01000026,,,Health Deprivation and Disability
10.0,Year,2015,J01000026,,,Crime
15.277777777777779,Year,2015,J01000027,,,IMD
16.666666666666664,Year,2015,J01000027,,,Income Deprivation
13.88888888888889,Year,2015,J01000027,,,Employment Deprivation
16.666666666666664,Year,2015,J01000027,,,Health Deprivation and Disability
29.166666666666668,Year,2015,J01000027,,,Crime
30.65326633165829,Year,2015,J01000028,,,IMD
29.145728643216078,Year,2015,J01000028,,,Income Deprivation
26.633165829145728,Year,2015,J01000028,,,Employment Deprivation
34.67336683417086,Year,2015,J01000028,,,Health Deprivation and Disability
28.14070351758794,Year,2015,J01000028,,,Crime
1.5151515151515151,Year,2015,J01000029,,,IMD
3.0303030303030303,Year,2015,J01000029,,,Income Deprivation
1.5151515151515151,Year,2015,J01000029,,,Employment Deprivation
1.5151515151515151,Year,2015,J01000029,,,Health Deprivation and Disability
15.151515151515152,Year,2015,J01000029,,,Crime
28.07017543859649,Year,2015,J01000030,,,IMD
31.57894736842105,Year,2015,J01000030,,,Income Deprivation
36.84210526315789,Year,2015,J01000030,,,Employment Deprivation
42.10526315789473,Year,2015,J01000030,,,Health Deprivation and Disability
21.052631578947366,Year,2015,J01000030,,,Crime
31.41025641025641,Year,2015,J01000031,,,IMD
28.205128205128204,Year,2015,J01000031,,,Income Deprivation
30.76923076923077,Year,2015,J01000031,,,Employment Deprivation
30.128205128205128,Year,2015,J01000031,,,Health Deprivation and Disability
32.05128205128205,Year,2015,J01000031,,,Crime
39.130434782608695,Year,2015,J01000032,,,IMD
40.57971014492754,Year,2015,J01000032,,,Income Deprivation
44.927536231884055,Year,2015,J01000032,,,Employment Deprivation
43.47826086956522,Year,2015,J01000032,,,Health Deprivation and Disability
42.028985507246375,Year,2015,J01000032,,,Crime
52.17391304347826,Year,2015,J01000033,,,IMD
60.86956521739131,Year,2015,J01000033,,,Income Deprivation
60.86956521739131,Year,2015,J01000033,,,Employment Deprivation
43.47826086956522,Year,2015,J01000033,,,Health Deprivation and Disability
10.869565217391305,Year,2015,J01000033,,,Crime
11.940298507462686,Year,2015,J01000034,,,IMD
19.402985074626866,Year,2015,J01000034,,,Income Deprivation
20.8955223880597,Year,2015,J01000034,,,Employment Deprivation
13.432835820895523,Year,2015,J01000034,,,Health Deprivation and Disability
10.44776119402985,Year,2015,J01000034,,,Crime
11.267605633802818,Year,2015,J01000035,,,IMD
9.859154929577464,Year,2015,J01000035,,,Income Deprivation
9.859154929577464,Year,2015,J01000035,,,Employment Deprivation
8.450704225352112,Year,2015,J01000035,,,Health Deprivation and Disability
14.084507042253522,Year,2015,J01000035,,,Crime
37.83783783783784,Year,2015,J01000036,,,IMD
41.891891891891895,Year,2015,J01000036,,,Income Deprivation
52.702702702702695,Year,2015,J01000036,,,Employment Deprivation
66.21621621621621,Year,2015,J01000036,,,Health Deprivation and Disability
5.405405405405405,Year,2015,J01000036,,,Crime
18.461538461538463,Year,2015,J01000037,,,IMD
15.384615384615385,Year,2015,J01000037,,,Income Deprivation
15.384615384615385,Year,2015,J01000037,,,Employment Deprivation
9.230769230769232,Year,2015,J01000037,,,Health Deprivation and Disability
27.692307692307693,Year,2015,J01000037,,,Crime
21.839080459770116,Year,2015,J01000038,,,IMD
21.839080459770116,Year,2015,J01000038,,,Income Deprivation
20.689655172413794,Year,2015,J01000038,,,Employment Deprivation
24.137931034482758,Year,2015,J01000038,,,Health Deprivation and Disability
16.091954022988507,Year,2015,J01000038,,,Crime
50.0,Year,2015,J01000039,,,IMD
50.0,Year,2015,J01000039,,,Income Deprivation
50.0,Year,2015,J01000039,,,Employment Deprivation
32.758620689655174,Year,2015,J01000039,,,Health Deprivation and Disability
63.793103448275865,Year,2015,J01000039,,,Crime
2.272727272727273,Year,2015,J01000040,,,IMD
4.545454545454546,Year,2015,J01000040,,,Income Deprivation
0.0,Year,2015,J01000040,,,Employment Deprivation
0.0,Year,2015,J01000040,,,Health Deprivation and Disability
4.545454545454546,Year,2015,J01000040,,,Crime
47.368421052631575,Year,2015,J01000041,,,IMD
45.614035087719294,Year,2015,J01000041,,,Income Deprivation
49.122807017543856,Year,2015,J01000041,,,Employment Deprivation
43.859649122807014,Year,2015,J01000041,,,Health Deprivation and Disability
42.10526315789473,Year,2015,J01000041,,,Crime
7.547169811320755,Year,2015,J01000042,,,IMD
11.320754716981133,Year,2015,J01000042,,,Income Deprivation
7.547169811320755,Year,2015,J01000042,,,Employment Deprivation
11.320754716981133,Year,2015,J01000042,,,Health Deprivation and Disability
33.9622641509434,Year,2015,J01000042,,,Crime
2.0,Year,2015,J01000043,,,IMD
4.0,Year,2015,J01000043,,,Income Deprivation
4.0,Year,2015,J01000043,,,Employment Deprivation
4.0,Year,2015,J01000043,,,Health Deprivation and Disability
2.0,Year,2015,J01000043,,,Crime
44.642857142857146,Year,2015,J01000044,,,IMD
51.78571428571429,Year,2015,J01000044,,,Income Deprivation
58.92857142857143,Year,2015,J01000044,,,Employment Deprivation
62.5,Year,2015,J01000044,,,Health Deprivation and Disability
25.0,Year,2015,J01000044,,,Crime
39.62264150943396,Year,2015,J01000045,,,IMD
37.735849056603776,Year,2015,J01000045,,,Income Deprivation
43.39622641509434,Year,2015,J01000045,,,Employment Deprivation
33.9622641509434,Year,2015,J01000045,,,Health Deprivation and Disability
33.9622641509434,Year,2015,J01000045,,,Crime
1.6666666666666667,Year,2015,J01000046,,,IMD
8.333333333333332,Year,2015,J01000046,,,Income Deprivation
1.6666666666666667,Year,2015,J01000046,,,Employment Deprivation
0.0,Year,2015,J01000046,,,Health Deprivation and Disability
6.666666666666667,Year,2015,J01000046,,,Crime
0.0,Year,2015,J01000047,,,IMD
1.5873015873015872,Year,2015,J01000047,,,Income Deprivation
0.0,Year,2015,J01000047,,,Employment Deprivation
0.0,Year,2015,J01000047,,,Health Deprivation and Disability
0.0,Year,2015,J01000047,,,Crime
28.999999999999996,Year,2015,J01000048,,,IMD
26.0,Year,2015,J01000048,,,Income Deprivation
32.0,Year,2015,J01000048,,,Employment Deprivation
21.0,Year,2015,J01000048,,,Health Deprivation and Disability
12.0,Year,2015,J01000048,,,Crime
30.434782608695656,Year,2015,J01000049,,,IMD
20.652173913043477,Year,2015,J01000049,,,Income Deprivation
21.73913043478261,Year,2015,J01000049,,,Employment Deprivation
27.173913043478258,Year,2015,J01000049,,,Health Deprivation and Disability
20.652173913043477,Year,2015,J01000049,,,Crime
46.774193548387096,Year,2015,J01000050,,,IMD
45.16129032258064,Year,2015,J01000050,,,Income Deprivation
45.16129032258064,Year,2015,J01000050,,,Employment Deprivation
44.623655913978496,Year,2015,J01000050,,,Health Deprivation and Disability
48.38709677419355,Year,2015,J01000050,,,Crime
46.179401993355484,Year,2015,J01000051,,,IMD
42.19269102990033,Year,2015,J01000051,,,Income Deprivation
43.521594684385384,Year,2015,J01000051,,,Employment Deprivation
51.82724252491694,Year,2015,J01000051,,,Health Deprivation and Disability
50.498338870431894,Year,2015,J01000051,,,Crime
36.24454148471616,Year,2015,J01000052,,,IMD
35.37117903930131,Year,2015,J01000052,,,Income Deprivation
27.074235807860266,Year,2015,J01000052,,,Employment Deprivation
31.004366812227076,Year,2015,J01000052,,,Health Deprivation and Disability
34.06113537117904,Year,2015,J01000052,,,Crime
31.147540983606557,Year,2015,J01000053,,,IMD
31.147540983606557,Year,2015,J01000053,,,Income Deprivation
29.508196721311474,Year,2015,J01000053,,,Employment Deprivation
42.62295081967213,Year,2015,J01000053,,,Health Deprivation and Disability
31.147540983606557,Year,2015,J01000053,,,Crime
59.38375350140056,Year,2015,J01000054,,,IMD
56.86274509803921,Year,2015,J01000054,,,Income Deprivation
59.943977591036415,Year,2015,J01000054,,,Employment Deprivation
77.59103641456583,Year,2015,J01000054,,,Health Deprivation and Disability
35.85434173669468,Year,2015,J01000054,,,Crime
22.397672969042176,Year,2015,J01000055,,,IMD
25.03635985871598,Year,2015,J01000055,,,Income Deprivation
14.627051734884688,Year,2015,J01000055,,,Employment Deprivation
7.874506544774569,Year,2015,J01000055,,,Health Deprivation and Disability
41.61645543320174,Year,2015,J01000055,,,Crime
28.57142857142857,Year,2015,J01000056,,,IMD
27.77777777777778,Year,2015,J01000056,,,Income Deprivation
15.873015873015872,Year,2015,J01000056,,,Employment Deprivation
18.253968253968253,Year,2015,J01000056,,,Health Deprivation and Disability
39.682539682539684,Year,2015,J01000056,,,Crime
10.76923076923077,Year,2015,J01000057,,,IMD
10.76923076923077,Year,2015,J01000057,,,Income Deprivation
9.230769230769232,Year,2015,J01000057,,,Employment Deprivation
4.615384615384616,Year,2015,J01000057,,,Health Deprivation and Disability
15.384615384615385,Year,2015,J01000057,,,Crime
49.65753424657534,Year,2015,J01000058,,,IMD
46.57534246575342,Year,2015,J01000058,,,Income Deprivation
44.178082191780824,Year,2015,J01000058,,,Employment Deprivation
73.97260273972603,Year,2015,J01000058,,,Health Deprivation and Disability
54.794520547945204,Year,2015,J01000058,,,Crime
39.58333333333333,Year,2015,J01000059,,,IMD
31.25,Year,2015,J01000059,,,Income Deprivation
45.83333333333333,Year,2015,J01000059,,,Employment Deprivation
41.66666666666667,Year,2015,J01000059,,,Health Deprivation and Disability
25.0,Year,2015,J01000059,,,Crime
55.85585585585585,Year,2015,J01000060,,,IMD
54.95495495495496,Year,2015,J01000060,,,Income Deprivation
56.75675675675676,Year,2015,J01000060,,,Employment Deprivation
62.16216216216216,Year,2015,J01000060,,,Health Deprivation and Disability
51.35135135135135,Year,2015,J01000060,,,Crime
15.384615384615385,Year,2015,J01000061,,,IMD
16.346153846153847,Year,2015,J01000061,,,Income Deprivation
13.461538461538462,Year,2015,J01000061,,,Employment Deprivation
10.576923076923077,Year,2015,J01000061,,,Health Deprivation and Disability
20.192307692307693,Year,2015,J01000061,,,Crime
36.74698795180723,Year,2015,J01000062,,,IMD
37.34939759036144,Year,2015,J01000062,,,Income Deprivation
40.963855421686745,Year,2015,J01000062,,,Employment Deprivation
51.204819277108435,Year,2015,J01000062,,,Health Deprivation and Disability
19.27710843373494,Year,2015,J01000062,,,Crime
14.285714285714285,Year,2015,J01000063,,,IMD
16.3265306122449,Year,2015,J01000063,,,Income Deprivation
22.448979591836736,Year,2015,J01000063,,,Employment Deprivation
28.57142857142857,Year,2015,J01000063,,,Health Deprivation and Disability
10.204081632653061,Year,2015,J01000063,,,Crime
26.666666666666668,Year,2015,J01000065,,,IMD
21.48148148148148,Year,2015,J01000065,,,Income Deprivation
17.037037037037038,Year,2015,J01000065,,,Employment Deprivation
24.444444444444443,Year,2015,J01000065,,,Health Deprivation and Disability
34.81481481481482,Year,2015,J01000065,,,Crime
29.059829059829063,Year,2015,J01000066,,,IMD
28.205128205128204,Year,2015,J01000066,,,Income Deprivation
28.205128205128204,Year,2015,J01000066,,,Employment Deprivation
32.47863247863248,Year,2015,J01000066,,,Health Deprivation and Disability
17.094017094017094,Year,2015,J01000066,,,Crime
57.30994152046783,Year,2015,J01000067,,,IMD
52.046783625730995,Year,2015,J01000067,,,Income Deprivation
48.53801169590643,Year,2015,J01000067,,,Employment Deprivation
61.40350877192983,Year,2015,J01000067,,,Health Deprivation and Disability
49.122807017543856,Year,2015,J01000067,,,Crime
19.642857142857142,Year,2015,J01000068,,,IMD
17.857142857142858,Year,2015,J01000068,,,Income Deprivation
19.642857142857142,Year,2015,J01000068,,,Employment Deprivation
19.642857142857142,Year,2015,J01000068,,,Health Deprivation and Disability
33.92857142857143,Year,2015,J01000068,,,Crime
65.15151515151516,Year,2015,J01000069,,,IMD
66.66666666666666,Year,2015,J01000069,,,Income Deprivation
62.121212121212125,Year,2015,J01000069,,,Employment Deprivation
68.18181818181817,Year,2015,J01000069,,,Health Deprivation and Disability
43.93939393939394,Year,2015,J01000069,,,Crime
11.235955056179774,Year,2015,J01000070,,,IMD
11.235955056179774,Year,2015,J01000070,,,Income Deprivation
5.617977528089887,Year,2015,J01000070,,,Employment Deprivation
13.48314606741573,Year,2015,J01000070,,,Health Deprivation and Disability
22.47191011235955,Year,2015,J01000070,,,Crime
40.816326530612244,Year,2015,J01000071,,,IMD
39.795918367346935,Year,2015,J01000071,,,Income Deprivation
38.775510204081634,Year,2015,J01000071,,,Employment Deprivation
36.734693877551024,Year,2015,J01000071,,,Health Deprivation and Disability
32.6530612244898,Year,2015,J01000071,,,Crime
28.834355828220858,Year,2015,J01000072,,,IMD
23.92638036809816,Year,2015,J01000072,,,Income Deprivation
29.447852760736197,Year,2015,J01000072,,,Employment Deprivation
41.717791411042946,Year,2015,J01000072,,,Health Deprivation and Disability
28.834355828220858,Year,2015,J01000072,,,Crime
5.1020408163265305,Year,2015,J01000073,,,IMD
6.122448979591836,Year,2015,J01000073,,,Income Deprivation
3.061224489795918,Year,2015,J01000073,,,Employment Deprivation
4.081632653061225,Year,2015,J01000073,,,Health Deprivation and Disability
3.061224489795918,Year,2015,J01000073,,,Crime
20.74074074074074,Year,2015,J01000074,,,IMD
18.51851851851852,Year,2015,J01000074,,,Income Deprivation
11.851851851851853,Year,2015,J01000074,,,Employment Deprivation
19.25925925925926,Year,2015,J01000074,,,Health Deprivation and Disability
28.888888888888886,Year,2015,J01000074,,,Crime
34.93975903614458,Year,2015,J01000075,,,IMD
27.710843373493976,Year,2015,J01000075,,,Income Deprivation
27.710843373493976,Year,2015,J01000075,,,Employment Deprivation
57.831325301204814,Year,2015,J01000075,,,Health Deprivation and Disability
33.734939759036145,Year,2015,J01000075,,,Crime
6.369426751592357,Year,2015,J01000076,,,IMD
9.554140127388536,Year,2015,J01000076,,,Income Deprivation
5.095541401273886,Year,2015,J01000076,,,Employment Deprivation
1.910828025477707,Year,2015,J01000076,,,Health Deprivation and Disability
10.828025477707007,Year,2015,J01000076,,,Crime
25.925925925925924,Year,2015,J01000077,,,IMD
20.37037037037037,Year,2015,J01000077,,,Income Deprivation
14.814814814814813,Year,2015,J01000077,,,Employment Deprivation
20.37037037037037,Year,2015,J01000077,,,Health Deprivation and Disability
7.4074074074074066,Year,2015,J01000077,,,Crime
53.84615384615385,Year,2015,J01000078,,,IMD
53.84615384615385,Year,2015,J01000078,,,Income Deprivation
52.307692307692314,Year,2015,J01000078,,,Employment Deprivation
64.61538461538461,Year,2015,J01000078,,,Health Deprivation and Disability
58.46153846153847,Year,2015,J01000078,,,Crime
45.07042253521127,Year,2015,J01000079,,,IMD
45.07042253521127,Year,2015,J01000079,,,Income Deprivation
49.29577464788733,Year,2015,J01000079,,,Employment Deprivation
47.88732394366197,Year,2015,J01000079,,,Health Deprivation and Disability
46.478873239436616,Year,2015,J01000079,,,Crime
55.55555555555556,Year,2015,J01000080,,,IMD
46.2962962962963,Year,2015,J01000080,,,Income Deprivation
48.148148148148145,Year,2015,J01000080,,,Employment Deprivation
79.62962962962963,Year,2015,J01000080,,,Health Deprivation and Disability
53.70370370370371,Year,2015,J01000080,,,Crime
34.69387755102041,Year,2015,J01000081,,,IMD
34.69387755102041,Year,2015,J01000081,,,Income Deprivation
36.734693877551024,Year,2015,J01000081,,,Employment Deprivation
28.57142857142857,Year,2015,J01000081,,,Health Deprivation and Disability
38.775510204081634,Year,2015,J01000081,,,Crime
36.64596273291926,Year,2015,J01000082,,,IMD
33.22981366459628,Year,2015,J01000082,,,Income Deprivation
36.64596273291926,Year,2015,J01000082,,,Employment Deprivation
37.267080745341616,Year,2015,J01000082,,,Health Deprivation and Disability
27.018633540372672,Year,2015,J01000082,,,Crime
11.627906976744185,Year,2015,J01000083,,,IMD
11.627906976744185,Year,2015,J01000083,,,Income Deprivation
11.627906976744185,Year,2015,J01000083,,,Employment Deprivation
11.627906976744185,Year,2015,J01000083,,,Health Deprivation and Disability
2.3255813953488373,Year,2015,J01000083,,,Crime
5.88235294117647,Year,2015,J01000084,,,IMD
7.0588235294117645,Year,2015,J01000084,,,Income Deprivation
2.3529411764705883,Year,2015,J01000084,,,Employment Deprivation
2.3529411764705883,Year,2015,J01000084,,,Health Deprivation and Disability
48.23529411764706,Year,2015,J01000084,,,Crime
2.941176470588235,Year,2015,J01000085,,,IMD
4.411764705882353,Year,2015,J01000085,,,Income Deprivation
5.88235294117647,Year,2015,J01000085,,,Employment Deprivation
5.88235294117647,Year,2015,J01000085,,,Health Deprivation and Disability
8.823529411764707,Year,2015,J01000085,,,Crime
50.0,Year,2015,J01000086,,,IMD
53.84615384615385,Year,2015,J01000086,,,Income Deprivation
63.46153846153846,Year,2015,J01000086,,,Employment Deprivation
71.15384615384616,Year,2015,J01000086,,,Health Deprivation and Disability
1.9230769230769231,Year,2015,J01000086,,,Crime
25.78616352201258,Year,2015,J01000087,,,IMD
18.867924528301888,Year,2015,J01000087,,,Income Deprivation
17.61006289308176,Year,2015,J01000087,,,Employment Deprivation
32.075471698113205,Year,2015,J01000087,,,Health Deprivation and Disability
45.28301886792453,Year,2015,J01000087,,,Crime
24.299065420560748,Year,2015,J01000088,,,IMD
23.364485981308412,Year,2015,J01000088,,,Income Deprivation
24.299065420560748,Year,2015,J01000088,,,Employment Deprivation
17.75700934579439,Year,2015,J01000088,,,Health Deprivation and Disability
30.8411214953271,Year,2015,J01000088,,,Crime
14.754098360655737,Year,2015,J01000089,,,IMD
13.114754098360656,Year,2015,J01000089,,,Income Deprivation
24.59016393442623,Year,2015,J01000089,,,Employment Deprivation
29.508196721311474,Year,2015,J01000089,,,Health Deprivation and Disability
3.278688524590164,Year,2015,J01000089,,,Crime
0.0,Year,2015,J01000090,,,IMD
0.0,Year,2015,J01000090,,,Income Deprivation
0.0,Year,2015,J01000090,,,Employment Deprivation
0.0,Year,2015,J01000090,,,Health Deprivation and Disability
0.0,Year,2015,J01000090,,,Crime
50.70422535211267,Year,2015,J01000091,,,IMD
46.478873239436616,Year,2015,J01000091,,,Income Deprivation
54.929577464788736,Year,2015,J01000091,,,Employment Deprivation
70.4225352112676,Year,2015,J01000091,,,Health Deprivation and Disability
22.535211267605636,Year,2015,J01000091,,,Crime
3.571428571428571,Year,2015,J01000092,,,IMD
5.357142857142857,Year,2015,J01000092,,,Income Deprivation
5.357142857142857,Year,2015,J01000092,,,Employment Deprivation
1.7857142857142856,Year,2015,J01000092,,,Health Deprivation and Disability
12.5,Year,2015,J01000092,,,Crime
17.142857142857142,Year,2015,J01000093,,,IMD
17.142857142857142,Year,2015,J01000093,,,Income Deprivation
17.142857142857142,Year,2015,J01000093,,,Employment Deprivation
37.142857142857146,Year,2015,J01000093,,,Health Deprivation and Disability
25.71428571428571,Year,2015,J01000093,,,Crime
39.21568627450981,Year,2015,J01000094,,,IMD
41.17647058823529,Year,2015,J01000094,,,Income Deprivation
47.05882352941176,Year,2015,J01000094,,,Employment Deprivation
52.94117647058824,Year,2015,J01000094,,,Health Deprivation and Disability
29.411764705882355,Year,2015,J01000094,,,Crime
47.093023255813954,Year,2015,J01000095,,,IMD
39.53488372093023,Year,2015,J01000095,,,Income Deprivation
45.93023255813954,Year,2015,J01000095,,,Employment Deprivation
56.395348837209305,Year,2015,J01000095,,,Health Deprivation and Disability
37.7906976744186,Year,2015,J01000095,,,Crime
43.103448275862064,Year,2015,J01000096,,,IMD
49.137931034482754,Year,2015,J01000096,,,Income Deprivation
50.86206896551724,Year,2015,J01000096,,,Employment Deprivation
68.10344827586206,Year,2015,J01000096,,,Health Deprivation and Disability
8.620689655172415,Year,2015,J01000096,,,Crime
2.898550724637681,Year,2015,J01000097,,,IMD
4.3478260869565215,Year,2015,J01000097,,,Income Deprivation
4.3478260869565215,Year,2015,J01000097,,,Employment Deprivation
1.4492753623188406,Year,2015,J01000097,,,Health Deprivation and Disability
1.4492753623188406,Year,2015,J01000097,,,Crime
16.379310344827587,Year,2015,J01000099,,,IMD
17.24137931034483,Year,2015,J01000099,,,Income Deprivation
18.96551724137931,Year,2015,J01000099,,,Employment Deprivation
14.655172413793101,Year,2015,J01000099,,,Health Deprivation and Disability
22.413793103448278,Year,2015,J01000099,,,Crime
32.967032967032964,Year,2015,J01000100,,,IMD
31.868131868131865,Year,2015,J01000100,,,Income Deprivation
37.362637362637365,Year,2015,J01000100,,,Employment Deprivation
39.56043956043956,Year,2015,J01000100,,,Health Deprivation and Disability
21.978021978021978,Year,2015,J01000100,,,Crime
30.158730158730158,Year,2015,J01000101,,,IMD
30.158730158730158,Year,2015,J01000101,,,Income Deprivation
36.507936507936506,Year,2015,J01000101,,,Employment Deprivation
41.269841269841265,Year,2015,J01000101,,,Health Deprivation and Disability
20.634920634920633,Year,2015,J01000101,,,Crime
57.49999999999999,Year,2015,J01000102,,,IMD
60.0,Year,2015,J01000102,,,Income Deprivation
57.49999999999999,Year,2015,J01000102,,,Employment Deprivation
35.0,Year,2015,J01000102,,,Health Deprivation and Disability
32.5,Year,2015,J01000102,,,Crime
22.641509433962266,Year,2015,J01000103,,,IMD
